bin_low,bin_high,bin_center,lo_val,lo_err,lo_scale_env_low,lo_scale_env_high,nlo_val,nlo_err,nlo_scale_env_low,nlo_scale_env_high,kfactor,kfactor_joint_scale_env_low,kfactor_joint_scale_env_high
-3.0,-2.85,-2.925,13.529489999999962,2.1664522556243866,9.959165773333332,19.01116922000001,9.966519333333329,3.676749815115825,8.667246666666673,11.824933333333343,0.7366515170441278,0.5386984118732006,0.9247575091071927
-2.85,-2.7,-2.7750000000000004,15.957859999999954,2.352858094445992,11.845755353333331,22.176851106666682,15.33310666666666,4.199144198983094,12.34828000000001,19.63655333333335,0.9608498048401668,0.8854527290139184,1.0424223387768405
-2.7,-2.55,-2.625,24.283699999999865,2.9024572980493635,18.17513761999994,33.33818100666661,19.166383333333275,4.663382335253284,15.69051999999996,23.61990666666663,0.7892694825472799,0.7084941635520959,0.8632958015533316
-2.55,-2.4,-2.4749999999999996,33.303359999999905,3.3990099466756623,25.115096333333323,45.26831607333345,37.56611133333332,6.45995266307112,31.907280000000036,44.71819333333348,1.1279976354738208,0.9878475104064223,1.270442270119903
-2.4,-2.25,-2.325,34.344089999999916,3.4517109180665884,26.08154359333334,46.32145658666666,45.99931999999999,7.353499630231652,36.733626666666716,59.75524266666662,1.3393663946256869,1.233135360047465,1.4308108290464154
-2.25,-2.1,-2.175,48.22048999999986,4.0900085801743895,36.902785373333415,64.52827890666696,52.132562666666644,8.04074897096838,46.24267466666681,58.08708533333322,1.0811288451582883,0.9001802979643977,1.2530944263107726
-2.1,-1.95,-2.025,55.85250999999978,4.401794434557353,43.050865446666684,74.09519789333334,79.7321546666683,9.263531638568137,67.5742626666665,94.83631000000013,1.4275482814768505,1.2799251867378163,1.5696377288949157
-1.95,-1.8,-1.875,68.6881799999998,4.881456393721055,53.32109423333334,90.35937300000025,68.9989800000021,9.326764670506595,61.128010000000316,76.4533533333334,1.0045247959692964,0.8461031854806383,1.1464132699997467
-1.8,-1.6500000000000001,-1.725,78.40165999999978,5.215200846621364,61.31871834666715,102.25337804666663,103.49847000000211,11.448605558260947,91.87211333333352,114.29056766666635,1.320105594703,1.1177192367620967,1.4982719112609606
-1.6500000000000001,-1.5,-1.5750000000000002,99.56316999999956,5.877028101404668,77.80401911333325,129.86760359999928,99.66519333333007,11.57624167116795,94.09251333333322,100.86635333333372,1.001024709572129,0.7597889742945437,1.209352863844647
-1.5,-1.35,-1.425,98.52243999999972,5.8462312356252415,77.10203636666719,128.31153812000014,140.2979259999956,13.078160284893963,126.4036866666662,151.42494000000016,1.4240200100606117,1.1801350230747276,1.6394338285118646
-1.35,-1.2000000000000002,-1.2750000000000001,102.33844999999971,5.958374920185895,80.31010956666644,132.91555123999944,144.89785799999547,13.30097291323692,133.12544666666636,158.3153653333333,1.415869186996636,1.1281290558889037,1.6662948254218795
-1.2000000000000002,-1.05,-1.125,113.4395699999995,6.27322255532993,89.15610267999958,147.0165067733331,170.96413933332784,14.4448932860578,149.15947933333348,195.22720000000032,1.50709438808106,1.3279270762499984,1.6730148004416356
-1.05,-0.8999999999999999,-0.975,116.21485000001674,6.349495540080344,91.58778840666619,150.12313847333272,200.09704199999345,14.485525977535453,179.2663240000004,219.7313400000011,1.7217854861058173,1.4636740360916003,1.9573168772678056
-0.8999999999999999,-0.75,-0.825,126.62215000003421,6.627706243980516,99.73319344666687,163.62195654000033,160.23096466666166,14.68700333107948,145.69967933333305,170.92008666666828,1.2654260306480214,1.0439668180570503,1.4608945557453459
-0.75,-0.6000000000000001,-0.675,125.92833000003402,6.609523202189852,99.36834789333447,162.44205594666775,180.930658666661,15.409581488537972,161.39885563999874,199.40826133333428,1.4367748596889367,1.227565485866561,1.624248154082727
-0.6000000000000001,-0.4500000000000002,-0.5250000000000001,144.6614700000391,7.0841026642535265,113.81022644666574,187.03766203333518,185.5305906666656,15.636762019466612,173.79968599999995,188.7755933333323,1.2825155908246713,0.9997331622975945,1.5271007837019528
-0.4500000000000002,-0.30000000000000027,-0.3750000000000002,137.37636000003712,6.903421836132044,108.29743927333489,177.3066993200004,230.76325533338314,16.567561886408765,202.03811333333508,261.60765999999944,1.6797886865929537,1.4754527663269732,1.8655853239835665
-0.30000000000000027,-0.1499999999999999,-0.2250000000000001,135.98872000003635,6.868467576918785,107.46928019999827,175.05857088666855,214.66349333337902,16.866417333333306,186.67340532666452,246.24535333333046,1.57853896509447,1.368013097539651,1.7553572203053092
