bin_low,bin_high,bin_center,lo_val,lo_err,lo_scale_env_low,lo_scale_env_high,nlo_val,nlo_err,nlo_scale_env_low,nlo_scale_env_high,kfactor,kfactor_joint_scale_env_low,kfactor_joint_scale_env_high
300.0,330.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
330.0,360.0,345.0,0.5984197499999983,0.03221783632341726,0.4820114115666668,0.7567355327666666,0.7666553333333327,0.07047393405426834,0.7188529966666661,0.7925442973333336,1.281133073120222,1.0473200517435044,1.4913609500036533
360.0,390.0,375.0,2.189002099999992,0.06161926316140938,1.7454720748000019,2.7956026506333322,2.963122863333314,0.12914217496095004,2.6345173793333356,3.319477470000003,1.353640941382982,1.1695817025910933,1.509343757123815
390.0,420.0,405.0,2.3052169500002178,0.06323380472992689,1.8310470180333402,2.9539934067333475,3.1624532499998996,0.13601381765851148,2.7948201466666807,3.565620433333351,1.3718679493483688,1.1986554040985358,1.526350835965148
420.0,450.0,435.0,2.1161510000005705,0.06058522688782174,1.6715807773333278,2.728193721833328,2.629627793333493,0.1289713895545636,2.345981978166665,2.9162389599999994,1.2426465754725367,1.0673812481641323,1.4034511583156688
450.0,480.0,465.0,1.9080050000001951,0.057528515301100334,1.5019027989333447,2.469226397433344,2.35363187333384,0.1217027611980797,2.1208083666666693,2.5566322333333344,1.233556449450394,1.0353980647505006,1.4120809736641233
480.0,510.0,495.0,1.4761020499995918,0.05060012658903806,1.1552756647999929,1.9214860848666981,2.0699694000004456,0.1112310946754718,1.8337291433332836,2.307658066666668,1.4023213367944432,1.2009756848313375,1.5872654459927087
510.0,540.0,525.0,1.2488759999996546,0.04654286052445964,0.9732025525666501,1.6329299061333529,1.5333106666669967,0.1034274590345219,1.4262393733333358,1.5627081433333254,1.2277525284074806,0.9568028675316912,1.4655113363316619
540.0,570.0,555.0,1.0025698999997228,0.041701410288435575,0.7784846905000032,1.3158657301000043,1.3033140666669472,0.0940520814332841,1.1497298599999908,1.4545805333332738,1.2999732653726264,1.1054171410199483,1.476881785898121
570.0,600.0,585.0,0.7302455499997981,0.03558999042922171,0.5651065209666569,0.9621109131333261,1.011985040000216,0.08485319617771304,0.9322598400000042,1.0622512999999534,1.3858147304019803,1.0803703458833296,1.6497063923546733
600.0,630.0,615.0,0.6053579499998326,0.032404068142320684,0.46853160196667243,0.7974999315999904,0.9238196766668655,0.07714320482907427,0.7924241266666665,1.0740535999999983,1.526071767401619,1.346775789491505,1.691292803602676
630.0,660.0,645.0,0.5255686499998546,0.030193130044054835,0.40487681400001635,0.6959161614999819,0.8088213766668407,0.07140603245604858,0.6973534299999699,0.9262261666666746,1.5389452484790795,1.330945044687971,1.7223842064711112
660.0,690.0,675.0,0.4388411499998786,0.027589706717039513,0.3364490274333472,0.5842214671999879,0.6593235866668086,0.06322001835552903,0.5666078999999665,0.7588158333333468,1.5024196948417234,1.298849624561284,1.684082442806928
690.0,720.0,705.0,0.3347681499999074,0.024097138721896283,0.2560091939666582,0.4465778557999897,0.44849337000009654,0.05594483113464524,0.40070416666667746,0.4859968666666532,1.33971338073894,1.0882690674306927,1.5651944387546637
720.0,750.0,735.0,0.2775279999999232,0.02194051486177672,0.21207453339999915,0.37076657533336477,0.4254937100000916,0.05515124722673735,0.38882386666666285,0.4383021600000082,1.5331559698488417,1.1821512217111823,1.8334302588481584
750.0,780.0,765.0,0.2463060999999319,0.020669548755472687,0.1872074011333287,0.33082364213333526,0.2874957500000619,0.04647600962294458,0.2544171666666671,0.3152795666666596,1.1672295164437316,0.9530140126429938,1.3590123313846536
780.0,810.0,795.0,0.17518954999995154,0.017432011758612434,0.1330999555333373,0.23573666426667994,0.24916298333338696,0.04486735305809699,0.22991216666666786,0.2578377999999854,1.4222479784522302,1.0697389851700965,1.7273647143261603
810.0,840.0,825.0,0.19426959999994628,0.018356751746425388,0.1467175061666751,0.2630790002333318,0.20699694000004457,0.03871419662510815,0.1769839666666864,0.23733233333331707,1.0655138014393493,0.9021333254376848,1.2062907235188947
840.0,870.0,855.0,0.11794939999996738,0.014303465725827925,0.08958186636667355,0.15867415629999565,0.08816536333335231,0.03492281246215035,0.06746360000001156,0.09413466666664666,0.7474846275892603,0.42517068672772523,1.018102997467825
870.0,900.0,885.0,0.11621484999996785,0.014197903650449074,0.08770660176667586,0.15726052543332875,0.17249745000003713,0.03184158743250041,0.14738853333332902,0.19814000000000836,1.484297832850835,1.259947462683575,1.6804725113558023
900.0,930.0,915.0,0.11101119999996929,0.013876399999997768,0.08389421966666077,0.1501066236333372,0.16483089666670214,0.031376721788854006,0.14551096666668098,0.17978116666666513,1.484813214042797,1.1976897642159576,1.7344575972557315
930.0,960.0,945.0,0.10580754999997073,0.01354726857534171,0.07951554083333766,0.14402704486667137,0.08816536333335231,0.02683293666666669,0.08186295999999706,0.09101223333334853,0.8332615520667165,0.6065842246101288,1.0295215141852525
960.0,990.0,975.0,0.07285109999997985,0.011241168778421545,0.05404116306666348,0.1005466513999977,0.1303314066666947,0.028168715628750014,0.10022266666666534,0.1736207666666587,1.7890108271080432,1.7047201996883976,1.857019843348175
990.0,1020.0,1005.0,0.06244379999998273,0.010407299999998326,0.04675008466666857,0.08527669856666761,0.06899898000001485,0.02362990436125426,0.061664300000010525,0.07453553333333124,1.1049772755667326,0.8513947485499513,1.3190200710796862
1020.0,1050.0,1035.0,0.05724014999998417,0.009964231138550935,0.04232755176666577,0.0792727243666718,0.022999660000004953,0.019545952524333256,0.018119000000001505,0.024057766666661942,0.4018099183879028,0.22856537535146423,0.5530211967461408
1050.0,1080.0,1065.0,0.036425549999989926,0.007948706671684373,0.027348931399997885,0.049640114266662747,0.09583191666668729,0.02267797059069417,0.07732183333332993,0.119364733333335,2.630898275158887,2.404602307966439,2.827234168766678
1080.0,1110.0,1095.0,0.03295644999999278,0.007560728162517258,0.024465698699998484,0.0454807482333346,0.08816536333335231,0.021342781217534537,0.06822873333331927,0.1170524333333257,2.6752081408456196,2.4792433271381427,2.8437650861519717
1110.0,1140.0,1125.0,0.031221899999991365,0.007359072403841572,0.023260977500001445,0.042911607066666115,0.06899898000001485,0.02028379353301329,0.05638426666666116,0.08553233333333689,2.2099545511334653,1.993221395797565,2.423985263158337
1140.0,1170.0,1155.0,0.020814599999994243,0.006008657456536226,0.015849463600000037,0.02798943573333569,0.04216604333334241,0.01484621669140549,0.03238123333332699,0.055763666666666725,2.025791671872343,1.9162533757820555,2.118623207743505
1170.0,1200.0,1185.0,0.022549149999993762,0.006254008964855057,0.0165187718000008,0.03157844113333492,0.011499830000002476,0.01149983000000001,0.0088013333333303,0.015152999999997974,0.5099895118000305,0.3225986167469286,0.6656724666843656
1200.0,1230.0,1215.0,0.020814599999994243,0.006008657456536226,0.015461621633335199,0.028670400699998783,0.0,0.012121885168244721,-0.00700333333332992,0.003032100000003387,0.0,-0.24427050764345323,0.1961049152480999
